ano;regiao;estado;estacao;qtd
2012;SE;RJ;NOVA FRIBURGO;8784
2012;SE;RJ;FORTE DE COPACABANA;8784
2012;SE;SP;SAO PAULO - MIRANTE;8784
2012;SE;SP;BAURU;8784
2012;SE;SP;CAMPOS DO JORDAO;8784
2012;SE;SP;PRESIDENTE PRUDENTE;8784
2012;SE;SP;FRANCA;8784
2012;SE;SP;SAO CARLOS;8784
2012;SE;SP;IGUAPE;8784
2012;SE;SP;SOROCABA;8784
2012;SE;SP;ITAPEVA;8784
2012;SE;SP;SAO MIGUEL ARCANJO;8784
2012;SE;SP;OURINHOS;8784
2012;SE;SP;RANCHARIA;8784
2012;SE;SP;AVARE;8784
2012;SE;SP;PIRACICABA;8784
2012;SE;SP;LINS;8784
2012;SE;SP;TAUBATE;8784
2012;SE;SP;VOTUPORANGA;8784
2012;SE;SP;JALES;8784
2012;SE;SP;VALPARAISO;8784
2012;SE;SP;JOSE BONIFACIO;8784
2012;SE;SP;ARIRANHA;8784
2012;SE;SP;IBITINGA;8784
2012;SE;SP;CASA BRANCA;8784
2012;SE;SP;ITAPIRA;8784
2012;SE;SP;SAO LUIS DO PARAITINGA;8784
2012;SE;SP;BARRA BONITA;8784
2012;SE;SP;BARRA DO TURVO;8784
2012;SE;SP;PRADOPOLIS;8784
2012;SE;SP;BARRETOS;8784
2012;SE;SP;ITUVERAVA;8784
2012;SE;SP;BARUERI;8784
2013;CO;DF;BRASILIA;8760
2013;CO;DF;AGUAS EMENDADAS;8760
2013;CO;GO;GOIANIA;8760
2013;CO;GO;MORRINHOS;8760
2013;CO;GO;SAO SIMAO;8760
2013;CO;GO;LUZIANIA;8760
2013;CO;GO;ARAGARCAS;8760
2013;CO;GO;GOIAS;8760
2013;CO;GO;ITAPACI;8760
2013;CO;GO;JATAI;8760
2013;CO;GO;POSSE;8760
2013;CO;GO;GOIANESIA;8760
2013;CO;GO;CAIAPONIA;8760
2013;CO;GO;ALTO PARAISO DE GOIAS;8760
2013;CO;GO;RIO VERDE;8760
2013;CO;GO;MINEIROS;8760
2013;CO;GO;PARAUNA;8760
2013;CO;GO;IPORA;4584
2013;CO;GO;MONTE ALEGRE DE GOIAS;8760
2013;CO;GO;PIRES DO RIO;8760
2013;CO;GO;CATALAO;8760
2013;CO;GO;ITUMBIARA;8760
2013;CO;GO;CRISTALINA;8760
2013;CO;GO;SILVANIA;8760
2013;CO;MS;CAMPO GRANDE;8760
2013;CO;MS;PONTA PORA;8760
2013;CO;MS;TRES LAGOAS;8760
2013;CO;MS;IVINHEMA;8760
2013;CO;MS;PARANAIBA;8760
2013;CO;MS;NHUMIRIM;8760
2013;CO;MS;AQUIDAUANA;8760
2013;CO;MS;COXIM;8760
2013;CO;MS;DOURADOS;8760
2013;CO;MS;MIRANDA;8760
2013;CO;MS;PORTO MURTINHO;8760
2013;CO;MS;CORUMBA;8760
2013;CO;MS;CHAPADAO DO SUL;8760
2013;CO;MS;MARACAJU;8760
2013;CO;MS;SAO GABRIEL DO OESTE;8760
2013;CO;MS;CASSILANDIA;8760
2013;CO;MS;RIO BRILHANTE;8760
2013;CO;MS;JUTI;8760
2013;CO;MS;AMAMBAI;8760
2013;CO;MS;SETE QUEDAS;8760
2013;CO;MS;ITAQUIRAI;8760
2013;CO;MS;SIDROLANDIA;8760
2013;CO;MS;AGUA CLARA;8760
2013;CO;MS;BELA VISTA;8760
2013;CO;MS;JARDIM;8760
2013;CO;MS;BATAGUASSU;6864
2013;CO;MS;COSTA RICA;8760
2013;CO;MS;SONORA;8760
2013;CO;MT;CUIABA;8760
2013;CO;MT;TANGARA DA SERRA;8760
2013;CO;MT;S.J. DO RIO CLARO;8760
2013;CO;MT;SORRISO;8760
2013;CO;MT;CAMPO NOVO DOS PARECIS;8760
2013;CO;MT;GUARANTA DO NORTE;8760
2013;CO;MT;RONDONOPOLIS;8760
2013;CO;MT;AGUA BOA;8760
2013;CO;MT;ALTO ARAGUAIA;8760
2013;CO;MT;APIACAS;8760
2013;CO;MT;CAMPO VERDE;8760
2013;CO;MT;COMODORO;8760
2013;CO;MT;JUARA;8760
2013;CO;MT;PARANATINGA;8760
2013;CO;MT;QUERENCIA;8760
2013;CO;MT;SINOP;8760
2013;CO;MT;COTRIGUACU;8760
2013;CO;MT;JUINA;8760
2013;CO;MT;SAO FELIX  DO ARAGUAIA;8760
2013;CO;MT;VILA BELA DA SANTISSIMA TRINDADE;8760
2013;CO;MT;ALTA FLORESTA;8760
2013;CO;MT;CARLINDA;8760
2013;CO;MT;BRASNORTE (MUNDO NOVO);8760
2013;CO;MT;NOVA MARINGA;8760
2013;CO;MT;NOVA UBIRATA;8760
2013;CO;MT;GAUCHA DO NORTE;8760
2013;CO;MT;SANTO ANTONIO DO LESTE;8760
2013;CO;MT;GUIRATINGA;8760
2013;CO;MT;ITIQUIRA;8760
2013;CO;MT;ALTO TAQUARI;8760
2013;CO;MT;PORTO ESTRELA;8760
2013;CO;MT;SALTO DO CEU;8760
2013;CO;MT;PONTES E LACERDA;8760
2013;CO;MT;CACERES;8760
2013;N;AC;PARQUE ESTADUAL CHANDLESS;8760
2013;N;AC;RIO BRANCO;8760
2013;N;AC;PORTO WALTER;8760
2013;N;AC;MARECHAL THAUMATURGO;8760
2013;N;AC;FEIJO;8760
2013;N;AC;EPITACIOLANDIA;8760
2013;N;AM;MANAUS;8760
2013;N;AM;EIRUNEPE;8760
2013;N;AM;BOCA DO ACRE;8760
2013;N;AM;LABREA;8760
2013;N;AM;HUMAITA;8760
2013;N;AM;APUI;8760
2013;N;AM;COARI;8760
2013;N;AM;MANACAPURU;8760
2013;N;AM;AUTAZES;8760
2013;N;AM;ITACOATIARA;8760
2013;N;AM;MAUES;8760
2013;N;AM;PARINTINS;8760
2013;N;AM;URUCARA;8760
2013;N;AM;RIO URUBU;8760
2013;N;AM;PRESIDENTE FIGUEIREDO;8760
2013;N;AM;BARCELOS;8760
2013;N;AM;MANICORE;8760
2013;N;AM;S. G. DA CACHOEIRA;8760
2013;N;AP;OIAPOQUE;8760
2013;N;AP;MACAPA;480
2013;N;PA;BELEM;8760
2013;N;PA;CASTANHAL;8760
2013;N;PA;MEDICILANDIA;8760
2013;N;PA;PACAJA;8760
2013;N;PA;PLACAS;8760
2013;N;PA;PARAGOMINAS;8760
2013;N;PA;TOME ACU;8760
2013;N;PA;RONDON DO PARA;8760
2013;N;PA;SALINOPOLIS;8760
2013;N;PA;BRAGANCA;8760
2013;N;PA;SOURE;8760
2013;N;PA;TUCURUI;8760
2013;N;PA;SERRA DOS CARAJAS;8760
2013;N;PA;ITAITUBA;8760
2013;N;PA;OBIDOS;8760
2013;N;PA;SANTANA DO ARAGUAIA;8760
2013;N;PA;TUCUMA;8760
2013;N;PA;NOVO REPARTIMENTO;8760
2013;N;PA;CAMETA;8760
2013;N;PA;MONTE ALEGRE;8760
2013;N;PA;MARABA;8760
2013;N;PA;CONCEICAO DO ARAGUAIA;8760
2013;N;PA;MINA DO PALITO;8760
2013;N;PA;CAPITAO POCO;8760
2013;N;RO;PORTO VELHO;8760
2013;N;RO;VILHENA;8760
2013;N;RO;CACOAL;8760
2013;N;RO;ARIQUEMES;8760
2013;N;RR;BOA VISTA;8760
2013;N;TO;PALMAS;8760
2013;N;TO;PARANA;8760
2013;N;TO;PEIXE;8760
2013;N;TO;GURUPI;8760
2013;N;TO;PEDRO AFONSO;8760
2013;N;TO;ARAGUAINA;8760
2013;N;TO;DIANOPOLIS;8760
2013;N;TO;FORMOSO DO ARAGUAIA;8760
2013;N;TO;MATEIROS;8760
2013;N;TO;MARIANOPOLIS DO TO;8760
2013;N;TO;CAMPOS LINDOS;8760
2013;N;TO;ARAGUATINS;8760
2013;NE;AL;MACEIO;8760
2013;NE;AL;PAO DE ACUCAR;8760
2013;NE;AL;PALMEIRA DOS INDIOS;8760
2013;NE;AL;ARAPIRACA;8760
2013;NE;AL;CORURIPE;8760
2013;NE;AL;SAO LUIS DO QUITUNDE;8760
2013;NE;BA;SALVADOR;8760
2013;NE;BA;BARREIRAS;8760
2013;NE;BA;LUIZ EDUARDO MAGALHAES;8760
2013;NE;BA;CARAVELAS;8760
2013;NE;BA;CRUZ DAS ALMAS;8760
2013;NE;BA;ITIRUCU;8760
2013;NE;BA;ITABERABA;8760
2013;NE;BA;ILHEUS;8760
2013;NE;BA;MACAJUBA;8760
2013;NE;BA;FEIRA DE SANTANA;8760
2013;NE;BA;VITORIA DA CONQUISTA;8760
2013;NE;BA;SANTA RITA DE CASSIA;8760
2013;NE;BA;CORRENTINA;8760
2013;NE;BA;BOM JESUS DA LAPA;8760
2013;NE;BA;ABROLHOS;8760
2013;NE;BA;REMANSO;8760
2013;NE;BA;IRECE;8760
2013;NE;BA;LENCOIS;8760
2013;NE;BA;GUANAMBI;8760
2013;NE;BA;PORTO SEGURO;8760
2013;NE;BA;SENHOR DO BONFIM;8760
2013;NE;BA;BARRA;8760
2013;NE;BA;PIATA;8760
2013;NE;BA;CONDE;8760
2013;NE;BA;BURITIRAMA;8760
2013;NE;BA;BRUMADO;8760
2013;NE;BA;AMARGOSA;8760
2013;NE;BA;UAUA;8760
2013;NE;BA;QUEIMADAS;8760
2013;NE;BA;UNA;8760
2013;NE;BA;MARAU;8760
2013;NE;BA;IBOTIRAMA;8760
2013;NE;BA;JACOBINA;8760
2013;NE;BA;SERRINHA;8760
2013;NE;BA;EUCLIDES DA CUNHA;8760
2013;NE;BA;DELFINO;8760
2013;NE;BA;VALENCA;8760
2013;NE;BA;IPIAU;8760
2013;NE;BA;ITAPETINGA;8760
2013;NE;BA;BELMONTE;8760
2013;NE;CE;FORTALEZA;8760
2013;NE;CE;SOBRAL;8760
2013;NE;CE;GUARAMIRANGA;8760
2013;NE;CE;BARBALHA;8760
2013;NE;CE;IGUATU;8760
2013;NE;CE;TAUA;8760
2013;NE;CE;QUIXERAMOBIM;8760
2013;NE;CE;MORADA NOVA;8760
2013;NE;CE;JAGUARUANA;8760
2013;NE;CE;CRATEUS;8760
2013;NE;CE;CAMPOS SALES;8760
2013;NE;CE;JAGUARIBE;8760
2013;NE;CE;ITAPIPOCA;8760
2013;NE;CE;ACARAU;8760
2013;NE;MA;SAO LUIS;8760
2013;NE;MA;BALSAS;8760
2013;NE;MA;CAROLINA;8760
2013;NE;MA;CHAPADINHA;8760
2013;NE;MA;GRAJAU;8760
2013;NE;MA;FAROL de SANTANA;8760
2013;NE;MA;PREGUICAS;8760
2013;NE;MA;TURIACU;8760
2013;NE;MA;BACABAL;8760
2013;NE;MA;BARRA DO CORDA;8760
2013;NE;MA;COLINAS;8760
2013;NE;MA;ALTO PARNAIBA;8760
2013;NE;MA;ESTREITO;8760
2013;NE;MA;IMPERATRIZ;8760
2013;NE;MA;CAXIAS;8760
2013;NE;MA;BURITICUPU;8760
2013;NE;PB;AREIA;8760
2013;NE;PB;CAMPINA GRANDE;8760
2013;NE;PB;JOAO PESSOA;8760
2013;NE;PB;PATOS;8760
2013;NE;PB;SAO GONCALO;8760
2013;NE;PB;MONTEIRO;8760
2013;NE;PB;CABACEIRAS;8760
2013;NE;PB;CAMARATUBA;8760
2013;NE;PE;RECIFE;8760
2013;NE;PE;PETROLINA;8760
2013;NE;PE;ARCO VERDE;8760
2013;NE;PE;GARANHUNS;8760
2013;NE;PE;SURUBIM;8760
2013;NE;PE;CABROBO;8760
2013;NE;PE;CARUARU;8760
2013;NE;PE;IBIMIRIM;8760
2013;NE;PE;SERRA TALHADA;8760
2013;NE;PE;FLORESTA;8760
2013;NE;PE;PALMARES;8760
2013;NE;PE;OURICURI;8760
2013;NE;PI;PARNAIBA;8760
2013;NE;PI;FLORIANO;8760
2013;NE;PI;TERESINA;8760
2013;NE;PI;BOM JESUS DO PIAUI;8760
2013;NE;PI;PAULISTANA;8760
2013;NE;PI;SAO JOAO DO PIAUI;8760
2013;NE;PI;PIRIPIRI;8760
2013;NE;PI;ALVORADA DO GURGUEIA;8760
2013;NE;PI;CARACOL;8760
2013;NE;PI;ESPERANTINA;8760
2013;NE;PI;PICOS;8760
2013;NE;PI;SAO RAIMUNDO NONATO;8760
2013;NE;PI;URUCUI;8760
2013;NE;PI;OEIRAS;8760
2013;NE;PI;CASTELO DO PIAUI;8760
2013;NE;PI;SAO PEDRO DO PIAUI;8760
2013;NE;PI;VALENCA DO PIAUI;8760
2013;NE;PI;GILBUES;8760
2013;NE;PI;CANTO DO BURITI;8760
2013;NE;RN;ARQ.SAO PEDRO E SAO PAULO;8760
2013;NE;RN;NATAL;8760
2013;NE;RN;CAICO;8760
2013;NE;RN;MACAU;8760
2013;NE;RN;MOSSORO;8760
2013;NE;RN;APODI;8760
2013;NE;RN;CALCANHAR;8760
2013;NE;RN;SANTA CRUZ;8760
2013;NE;SE;ARACAJU;8760
2013;NE;SE;ITABAIANINHA;8760
2013;NE;SE;POCO VERDE;8760
2013;NE;SE;CARIRA;8760
2013;NE;SE;BREJO GRANDE;8760
2013;S;PR;CURITIBA;8760
2013;S;PR;IVAI;8760
2013;S;PR;CASTRO;8760
2013;S;PR;MAL. CANDIDO RONDON;8760
2013;S;PR;JOAQUIM TAVORA;8760
2013;S;PR;NOVA TEBAS;8760
2013;S;PR;INACIO MARTINS;8760
2013;S;PR;ICARAIMA;8760
2013;S;PR;MARINGA;8760
2013;S;PR;NOVA FATIMA;8760
2013;S;PR;DOIS VIZINHOS;8760
2013;S;PR;FOZ DO IGUACU;8760
2013;S;PR;ILHA DO MEL;8760
2013;S;PR;DIAMANTE DO NORTE;8760
2013;S;PR;PARANAPOEMA;8760
2013;S;PR;PLANALTO;8760
2013;S;PR;CIDADE GAUCHA;8760
2013;S;PR;JAPIRA;8760
2013;S;PR;VENTANIA;8760
2013;S;PR;MORRETES;8760
2013;S;PR;SAO MATEUS DO SUL;8760
2013;S;PR;GENERAL CARNEIRO;8760
2013;S;PR;CLEVELANDIA;8760
2013;S;RS;PORTO ALEGRE;8760
2013;S;RS;RIO GRANDE;8760
2013;S;RS;SANTA MARIA;8760
2013;S;RS;SANTANA DO LIVRAMENTO;8760
2013;S;RS;SANTO AUGUSTO;8760
2013;S;RS;TORRES;8760
2013;S;RS;URUGUAIANA;8760
2013;S;RS;SANTA ROSA;8760
2013;S;RS;CANGUCU;8760
2013;S;RS;CACAPAVA DO SUL;8760
2013;S;RS;RIO PARDO;8760
2013;S;RS;ALEGRETE;8760
2013;S;RS;BAGE;8760
2013;S;RS;ERECHIM;8760
2013;S;RS;SAO JOSE DOS AUSENTES;8760
2013;S;RS;SAO BORJA;8760
2013;S;RS;QUARAI;8760
2013;S;RS;SAO GABRIEL;8760
2013;S;RS;SANTIAGO;8760
2013;S;RS;TRAMANDAI;8760
2013;S;RS;JAGUARAO;8760
2013;S;RS;SOLEDADE;8760
2013;S;RS;CAMAQUA;8760
2013;S;RS;PASSO FUNDO;8760
2013;S;RS;BENTO GONCALVES;8760
2013;S;RS;LAGOA VERMELHA;8760
2013;S;RS;SAO LUIZ GONZAGA;8760
2013;S;RS;CRUZ ALTA;8760
2013;S;RS;FREDERICO WESTPHALEN;8760
2013;S;RS;PALMEIRA DAS MISSOES;8760
2013;S;RS;MOSTARDAS;8760
2013;S;RS;CANELA;8760
2013;S;RS;VACARIA;8760
2013;S;RS;DOM PEDRITO;8760
2013;S;RS;TEUTONIA;8760
2013;S;RS;IBIRUBA;8760
2013;S;RS;CAMPO BOM;792
2013;S;RS;Santa Vitoria do Palmar - Barra do Chui;8760
2013;S;SC;FLORIANOPOLIS;8760
2013;S;SC;URUSSANGA;8760
2013;S;SC;SAO JOAQUIM;8760
2013;S;SC;NOVO HORIZONTE;8760
2013;S;SC;INDAIAL;8760
2013;S;SC;JOACABA;8760
2013;S;SC;BOM JARDIM DA SERRA - MORRO DA IGREJA;8760
2013;S;SC;DIONISIO CERQUEIRA;8760
2013;S;SC;ITAPOA;8760
2013;S;SC;SAO MIGUEL DO OESTE;8760
2013;S;SC;XANXERE;8760
2013;S;SC;CACADOR;8760
2013;S;SC;CURITIBANOS;8760
2013;S;SC;RIO DO CAMPO;8760
2013;S;SC;RIO NEGRINHO;8760
2013;S;SC;ITUPORANGA;8760
2013;S;SC;MAJOR VIEIRA;8760
2013;S;SC;Laguna  - Farol de Santa Marta;8760
2013;S;SC;ARARANGUA;8760
2013;S;SC;ITAJAI;8760
2013;SE;ES;VITORIA;8760
2013;SE;ES;SANTA TERESA;8760
2013;SE;ES;LINHARES;8760
2013;SE;ES;ALFREDO CHAVES;8760
2013;SE;ES;SAO MATEUS;8760
2013;SE;ES;ALEGRE;8760
2013;SE;ES;PRES. KENNEDY;8760
2013;SE;ES;NOVA VENECIA;8760
2013;SE;ES;AFONSO CLAUDIO;8760
2013;SE;MG;BARBACENA;8760
2013;SE;MG;ARAXA;8760
2013;SE;MG;MONTES CLAROS;8760
2013;SE;MG;UBERLANDIA;8760
2013;SE;MG;ALMENARA;8760
2013;SE;MG;MONTE VERDE;8760
2013;SE;MG;VICOSA;8760
2013;SE;MG;TIMOTEO;8760
2013;SE;MG;ITUIUTABA;8760
2013;SE;MG;OURO BRANCO;8760
2013;SE;MG;SAO JOAO DEL REI;8760
2013;SE;MG;VARGINHA;8760
2013;SE;MG;PASSOS;8760
2013;SE;MG;MURIAE;8760
2013;SE;MG;JUIZ DE FORA;8760
2013;SE;MG;CAMPINA VERDE;8760
2013;SE;MG;CONCEICAO DAS ALAGOAS;8760
2013;SE;MG;PAMPULHA;8760
2013;SE;MG;SERRA DOS AIMORES;8760
2013;SE;MG;PATROCINIO;8760
2013;SE;MG;FORMIGA;8760
2013;SE;MG;SACRAMENTO;8760
2013;SE;MG;MONTALVANIA;8760
2013;SE;MG;TEOFILO OTONI;8760
2013;SE;MG;TRES MARIAS;8760
2013;SE;MG;PASSA QUATRO;8760
2013;SE;MG;CALDAS;8760
2013;SE;MG;MARIA DA FE;8760
2013;SE;MG;GOVERNADOR VALADARES;8760
2013;SE;MG;GUANHAES;8760
2013;SE;MG;AIMORES;8760
2013;SE;MG;FLORESTAL;8760
2013;SE;MG;DORES DO INDAIA;8760
2013;SE;MG;DIAMANTINA;8760
2013;SE;MG;CURVELO;8760
2013;SE;MG;MOCAMBINHO;8760
2013;SE;MG;MANTENA;8760
2013;SE;MG;CAPELINHA;8760
2013;SE;MG;UNAI;8760
2013;SE;MG;ESPINOSA;8760
2013;SE;MG;BURITIS;8760
2013;SE;MG;PIRAPORA;8760
2013;SE;MG;GUARDA-MOR;8760
2013;SE;MG;SAO ROMAO;8760
2013;SE;MG;CHAPADA GAUCHA;8760
2013;SE;MG;AGUAS VERMELHAS;8760
2013;SE;MG;ITAOBIM;8760
2013;SE;MG;RIO PARDO DE MINAS;8760
2013;SE;MG;SALINAS;8760
2013;SE;MG;JOAO PINHEIRO;8760
2013;SE;MG;CARATINGA;8760
2013;SE;MG;IBIRITE (ROLA MOCA);8760
2013;SE;MG;MANHUACU;8760
2013;SE;MG;CORONEL PACHECO;8760
2013;SE;MG;BELO HORIZONTE - CERCADINHO;120
2013;SE;RJ;ECOLOGIA AGRICOLA;8760
2013;SE;RJ;MARAMBAIA;8760
2013;SE;RJ;XEREM;8760
2013;SE;RJ;CAMBUCI;8760
2013;SE;RJ;ARRAIAL DO CABO;8760
2013;SE;RJ;CAMPOS;8760
2013;SE;RJ;MACAE;8760
2013;SE;RJ;RESENDE;8760
2013;SE;RJ;PICO DO COUTO;8760
2013;SE;RJ;VALENCA;8760
2013;SE;RJ;TERESOPOLIS;8760
2013;SE;RJ;PARATI;8760
2013;SE;RJ;SAO TOME;8760
2013;SE;RJ;VILA MILITAR;8760
2013;SE;RJ;NOVA FRIBURGO;8760
2013;SE;RJ;FORTE DE COPACABANA;8760
2013;SE;SP;SAO PAULO - MIRANTE;8760
2013;SE;SP;BAURU;8760
2013;SE;SP;CAMPOS DO JORDAO;8760
2013;SE;SP;PRESIDENTE PRUDENTE;8760
2013;SE;SP;FRANCA;8760
2013;SE;SP;SAO CARLOS;8760
2013;SE;SP;IGUAPE;8760
2013;SE;SP;SOROCABA;8760
2013;SE;SP;ITAPEVA;8760
2013;SE;SP;SAO MIGUEL ARCANJO;8760
2013;SE;SP;OURINHOS;8760
2013;SE;SP;RANCHARIA;8760
2013;SE;SP;AVARE;8760
2013;SE;SP;PIRACICABA;8760
2013;SE;SP;LINS;8760
2013;SE;SP;TAUBATE;8760
2013;SE;SP;VOTUPORANGA;8760
2013;SE;SP;JALES;8760
2013;SE;SP;VALPARAISO;8760
2013;SE;SP;JOSE BONIFACIO;8760
2013;SE;SP;ARIRANHA;8760
2013;SE;SP;IBITINGA;8760
2013;SE;SP;CASA BRANCA;8760
2013;SE;SP;ITAPIRA;8760
2013;SE;SP;SAO LUIS DO PARAITINGA;8760
2013;SE;SP;BARRA BONITA;8760
2013;SE;SP;BARRA DO TURVO;8760
2013;SE;SP;PRADOPOLIS;8760
2013;SE;SP;BARRETOS;8760
2013;SE;SP;ITUVERAVA;8760
2013;SE;SP;BARUERI;8760
2014;CO;DF;BRASILIA;8760
2014;CO;DF;AGUAS EMENDADAS;8760
2014;CO;DF;GAMA (PONTE ALTA);2208
2014;CO;GO;GOIANIA;8760
2014;CO;GO;MORRINHOS;8760
2014;CO;GO;SAO SIMAO;8760
2014;CO;GO;LUZIANIA;8760
2014;CO;GO;ARAGARCAS;8760
2014;CO;GO;GOIAS;8760
2014;CO;GO;ITAPACI;8760
2014;CO;GO;JATAI;8760
2014;CO;GO;POSSE;8760
2014;CO;GO;GOIANESIA;8760
2014;CO;GO;CAIAPONIA;8760
2014;CO;GO;ALTO PARAISO DE GOIAS;8760
2014;CO;GO;RIO VERDE;8760
2014;CO;GO;MINEIROS;8760
2014;CO;GO;PARAUNA;8760
2014;CO;GO;IPORA;8760
2014;CO;GO;MONTE ALEGRE DE GOIAS;8760
2014;CO;GO;PIRES DO RIO;8760
2014;CO;GO;CATALAO;8760
2014;CO;GO;ITUMBIARA;8760
2014;CO;GO;CRISTALINA;8760
2014;CO;GO;SILVANIA;8760
2014;CO;MS;CAMPO GRANDE;8760
2014;CO;MS;PONTA PORA;8760
2014;CO;MS;TRES LAGOAS;8760
2014;CO;MS;IVINHEMA;8760
2014;CO;MS;PARANAIBA;8760
2014;CO;MS;NHUMIRIM;8760
2014;CO;MS;AQUIDAUANA;8760
2014;CO;MS;COXIM;8760
2014;CO;MS;DOURADOS;8760
2014;CO;MS;MIRANDA;8760
2014;CO;MS;PORTO MURTINHO;8760
2014;CO;MS;CORUMBA;8760
2014;CO;MS;CHAPADAO DO SUL;8760
2014;CO;MS;MARACAJU;8760
2014;CO;MS;SAO GABRIEL DO OESTE;8760
2014;CO;MS;CASSILANDIA;8760
2014;CO;MS;RIO BRILHANTE;8760
2014;CO;MS;JUTI;8760
2014;CO;MS;AMAMBAI;8760
2014;CO;MS;SETE QUEDAS;8760
2014;CO;MS;ITAQUIRAI;8760
2014;CO;MS;SIDROLANDIA;8760
2014;CO;MS;AGUA CLARA;8760
2014;CO;MS;BELA VISTA;8760
2014;CO;MS;JARDIM;8760
2014;CO;MS;BATAGUASSU;8760
2014;CO;MS;COSTA RICA;8760
2014;CO;MS;SONORA;8760
2014;CO;MT;CUIABA;8760
2014;CO;MT;TANGARA DA SERRA;8760
2014;CO;MT;S.J. DO RIO CLARO;8760
2014;CO;MT;SORRISO;8760
2014;CO;MT;CAMPO NOVO DOS PARECIS;8760
2014;CO;MT;GUARANTA DO NORTE;8760
2014;CO;MT;RONDONOPOLIS;8760
2014;CO;MT;AGUA BOA;8760
2014;CO;MT;ALTO ARAGUAIA;8760
2014;CO;MT;APIACAS;8760
2014;CO;MT;CAMPO VERDE;8760
2014;CO;MT;COMODORO;8760
2014;CO;MT;JUARA;8760
2014;CO;MT;PARANATINGA;8760
2014;CO;MT;QUERENCIA;8760
2014;CO;MT;SINOP;8760
2014;CO;MT;COTRIGUACU;8760
2014;CO;MT;JUINA;8760
2014;CO;MT;SAO FELIX  DO ARAGUAIA;8760
2014;CO;MT;VILA BELA DA SANTISSIMA TRINDADE;8760
2014;CO;MT;ALTA FLORESTA;8760
2014;CO;MT;CARLINDA;8760
2014;CO;MT;BRASNORTE (MUNDO NOVO);8760
2014;CO;MT;NOVA MARINGA;8760
2014;CO;MT;NOVA UBIRATA;8760
2014;CO;MT;GAUCHA DO NORTE;8760
2014;CO;MT;SANTO ANTONIO DO LESTE;8760
2014;CO;MT;GUIRATINGA;8760
2014;CO;MT;ITIQUIRA;8760
2014;CO;MT;ALTO TAQUARI;8760
2014;CO;MT;PORTO ESTRELA;8760
2014;CO;MT;SALTO DO CEU;8760
2014;CO;MT;PONTES E LACERDA;8760
2014;CO;MT;CACERES;8760
2014;N;AC;PARQUE ESTADUAL CHANDLESS;8760
2014;N;AC;RIO BRANCO;8760
2014;N;AC;PORTO WALTER;8760
2014;N;AC;MARECHAL THAUMATURGO;8760
2014;N;AC;FEIJO;8760
2014;N;AC;EPITACIOLANDIA;8760
2014;N;AM;MANAUS;8760
2014;N;AM;EIRUNEPE;8760
2014;N;AM;BOCA DO ACRE;8760
2014;N;AM;LABREA;8760
2014;N;AM;HUMAITA;8760
2014;N;AM;APUI;8760
2014;N;AM;COARI;8760
2014;N;AM;MANACAPURU;8760
2014;N;AM;AUTAZES;8760
2014;N;AM;ITACOATIARA;8760
2014;N;AM;MAUES;8760
2014;N;AM;PARINTINS;8760
2014;N;AM;URUCARA;8760
2014;N;AM;RIO URUBU;8760
2014;N;AM;PRESIDENTE FIGUEIREDO;8760
2014;N;AM;BARCELOS;8760
2014;N;AM;MANICORE;8760
2014;N;AM;S. G. DA CACHOEIRA;8760
2014;N;AP;OIAPOQUE;8760
2014;N;AP;MACAPA;8760
2014;N;PA;BELEM;8760
2014;N;PA;CASTANHAL;8760
2014;N;PA;MEDICILANDIA;8760
2014;N;PA;PACAJA;8760
2014;N;PA;PLACAS;8760
2014;N;PA;PARAGOMINAS;8760
2014;N;PA;TOME ACU;8760
2014;N;PA;RONDON DO PARA;8760
2014;N;PA;SALINOPOLIS;8760
2014;N;PA;BRAGANCA;8760
2014;N;PA;SOURE;8760
2014;N;PA;TUCURUI;8760
2014;N;PA;SERRA DOS CARAJAS;8760
2014;N;PA;ITAITUBA;8760
2014;N;PA;OBIDOS;8760
2014;N;PA;SANTANA DO ARAGUAIA;8760
2014;N;PA;TUCUMA;8760
2014;N;PA;NOVO REPARTIMENTO;8760
2014;N;PA;CAMETA;8760
2014;N;PA;MONTE ALEGRE;8760
2014;N;PA;MARABA;8760
2014;N;PA;CONCEICAO DO ARAGUAIA;8760
2014;N;PA;MINA DO PALITO;8760
2014;N;PA;CAPITAO POCO;8760
2014;N;RO;PORTO VELHO;8760
2014;N;RO;VILHENA;8760
2014;N;RO;CACOAL;8760
2014;N;RO;ARIQUEMES;8760
2014;N;RR;BOA VISTA;8760
2014;N;TO;PALMAS;8760
2014;N;TO;PARANA;8760
2014;N;TO;PEIXE;8760
2014;N;TO;GURUPI;8760
2014;N;TO;PEDRO AFONSO;8760
2014;N;TO;ARAGUAINA;8760
2014;N;TO;DIANOPOLIS;8760
2014;N;TO;FORMOSO DO ARAGUAIA;8760
2014;N;TO;MATEIROS;8760
2014;N;TO;MARIANOPOLIS DO TO;8760
2014;N;TO;CAMPOS LINDOS;8760
2014;N;TO;ARAGUATINS;8760
2014;NE;AL;MACEIO;8760
2014;NE;AL;PAO DE ACUCAR;8760
2014;NE;AL;PALMEIRA DOS INDIOS;8760
2014;NE;AL;ARAPIRACA;8760
2014;NE;AL;CORURIPE;8760
2014;NE;AL;SAO LUIS DO QUITUNDE;8760
2014;NE;BA;SALVADOR;8760
2014;NE;BA;BARREIRAS;8760
